STATE,zipcode,N1,A00100,A19700,N19700,generosity_index,participation_rate
OR,97005,12650.0,888111.0,5097.0,840.0,0.005739147471430936,0.06640316205533597
OR,97006,22230.0,2006281.0,16802.0,1770.0,0.008374699256983444,0.0796221322537112
OR,97007,24260.0,2730930.0,22497.0,3130.0,0.008237853039074601,0.1290189612530915
OR,97008,14820.0,1465741.0,23623.0,1470.0,0.016116762784148086,0.09919028340080972
OR,97009,4440.0,435374.0,5696.0,570.0,0.013083004497282795,0.12837837837837837
OR,97011,450.0,35945.0,111.0,30.0,0.0030880511893170122,0.06666666666666667
OR,97013,11970.0,1122813.0,13340.0,1370.0,0.011880874197217168,0.11445279866332497
OR,97014,710.0,46991.0,97.0,30.0,0.002064225064374029,0.04225352112676056
OR,97015,11640.0,942063.0,7516.0,1080.0,0.007978235001268492,0.09278350515463918
OR,97016,2740.0,189366.0,946.0,140.0,0.004995616953412967,0.051094890510948905
OR,97017,1510.0,119973.0,964.0,140.0,0.008035141240112358,0.09271523178807947
OR,97018,1030.0,85309.0,693.0,110.0,0.008123410191187331,0.10679611650485436
OR,97019,1590.0,152913.0,1905.0,180.0,0.012458064389554845,0.11320754716981132
OR,97020,510.0,33299.0,114.0,30.0,0.0034235262320189796,0.058823529411764705
OR,97021,560.0,39310.0,56.0,20.0,0.0014245738997710506,0.03571428571428571
OR,97022,1730.0,137952.0,1114.0,170.0,0.008075272558571097,0.09826589595375723
OR,97023,5820.0,504691.0,3860.0,590.0,0.007648244173167344,0.1013745704467354
OR,97024,6010.0,402507.0,3539.0,430.0,0.008792393672656624,0.07154742096505824
OR,97026,1840.0,118604.0,448.0,70.0,0.0037772756399446898,0.03804347826086957
OR,97027,5980.0,436749.0,3249.0,520.0,0.007439055384213816,0.08695652173913043
OR,97030,18100.0,1071300.0,8023.0,1130.0,0.007489032017175394,0.062430939226519336
OR,97031,9710.0,934702.0,8543.0,900.0,0.009139811405132332,0.09268795056642637
OR,97032,2410.0,171730.0,1975.0,170.0,0.011500611424911197,0.07053941908713693
OR,97034,10290.0,2783188.0,56452.0,2950.0,0.020283214788221277,0.28668610301263364
OR,97035,13000.0,2130989.0,32197.0,2520.0,0.015108947066362144,0.19384615384615383
OR,97038,7600.0,549780.0,4081.0,580.0,0.00742296918767507,0.07631578947368421
OR,97040,680.0,58930.0,328.0,50.0,0.005565925674529102,0.07352941176470588
OR,97041,1560.0,117927.0,717.0,100.0,0.00608003256251749,0.0641025641025641
OR,97042,1500.0,140366.0,2236.0,200.0,0.015929783565820782,0.13333333333333333
OR,97045,27380.0,2650839.0,29396.0,3260.0,0.011089319268352398,0.11906501095690285
OR,97048,2930.0,207082.0,1133.0,170.0,0.005471262591630369,0.05802047781569966
OR,97049,720.0,52504.0,125.0,50.0,0.002380770988877038,0.06944444444444445
OR,97051,8330.0,577317.0,2525.0,540.0,0.0043736803177457095,0.06482593037214886
OR,97053,1580.0,168554.0,1205.0,180.0,0.007149044223216299,0.11392405063291139
OR,97054,640.0,47670.0,116.0,40.0,0.002433396265995385,0.0625
OR,97055,9850.0,816690.0,7205.0,1000.0,0.008822196916822785,0.10152284263959391
OR,97056,6320.0,586757.0,6809.0,610.0,0.011604463176408633,0.09651898734177215
OR,97058,9510.0,629992.0,5815.0,560.0,0.009230275940011936,0.058885383806519455
OR,97060,10330.0,742255.0,6612.0,790.0,0.00890798984176597,0.07647628267182963
OR,97062,14310.0,1707961.0,22143.0,1800.0,0.012964581743962538,0.12578616352201258
OR,97063,490.0,27971.0,117.0,20.0,0.004182903721711773,0.04081632653061224
OR,97064,1730.0,125110.0,525.0,110.0,0.004196307249620334,0.06358381502890173
OR,97067,1170.0,102740.0,566.0,90.0,0.005509051975861398,0.07692307692307693
OR,97068,14210.0,2404286.0,31108.0,2880.0,0.012938560553944082,0.20267417311752287
OR,97070,13330.0,1598775.0,20253.0,1870.0,0.012667823802598864,0.14028507126781695
OR,97071,13760.0,793319.0,5520.0,740.0,0.006958108907009665,0.05377906976744186
OR,97080,21150.0,1600703.0,16317.0,2120.0,0.0101936461667155,0.10023640661938535
OR,97086,16060.0,1799868.0,21709.0,2400.0,0.01206144006116004,0.149439601494396
OR,97089,6430.0,674450.0,8259.0,920.0,0.012245533397583216,0.14307931570762053
OR,97101,1850.0,190726.0,2715.0,170.0,0.01423508069167287,0.0918918918918919
OR,97103,8640.0,627690.0,5222.0,620.0,0.008319393331102933,0.07175925925925926
OR,97106,2370.0,252062.0,2599.0,260.0,0.010310955241170823,0.10970464135021098
OR,97107,740.0,46635.0,208.0,40.0,0.004460169400664737,0.05405405405405406
OR,97109,260.0,22995.0,302.0,30.0,0.013133289845618613,0.11538461538461539
OR,97111,1740.0,175025.0,2715.0,200.0,0.015512069704327953,0.11494252873563218
OR,97112,920.0,57210.0,132.0,30.0,0.0023072889355007864,0.03260869565217391
OR,97113,7990.0,560891.0,4271.0,550.0,0.007614670230044696,0.0688360450563204
OR,97114,2300.0,169735.0,1432.0,160.0,0.008436680708162725,0.06956521739130435
OR,97115,2050.0,206520.0,2360.0,240.0,0.011427464652333914,0.11707317073170732
OR,97116,13150.0,1031551.0,9679.0,1190.0,0.00938295828320655,0.09049429657794676
OR,97119,2180.0,228935.0,2296.0,230.0,0.010029047546246752,0.10550458715596331
OR,97121,640.0,38736.0,86.0,30.0,0.0022201569599339115,0.046875
OR,97123,24290.0,2285975.0,19400.0,2370.0,0.008486532004943186,0.09757101687937422
OR,97124,25620.0,2519367.0,19541.0,2100.0,0.007756313391419353,0.08196721311475409
OR,97127,2070.0,138219.0,664.0,100.0,0.004803970510566565,0.04830917874396135
OR,97128,17960.0,1345773.0,19174.0,1490.0,0.01424757369927915,0.08296213808463251
OR,97131,1220.0,83322.0,773.0,90.0,0.009277261707592233,0.07377049180327869
OR,97132,14420.0,1331803.0,25558.0,1880.0,0.019190525926131716,0.130374479889043
OR,97133,3020.0,380668.0,4839.0,360.0,0.012711864406779662,0.11920529801324503
OR,97136,1000.0,70853.0,660.0,90.0,0.009315060759600863,0.09
OR,97137,690.0,70729.0,426.0,50.0,0.006022989155791825,0.07246376811594203
OR,97138,5410.0,423180.0,5119.0,450.0,0.012096507396379791,0.08317929759704251
OR,97140,12420.0,1585695.0,21878.0,1980.0,0.013797104739562149,0.15942028985507245
OR,97141,6250.0,420757.0,3887.0,400.0,0.009238111308902763,0.064
OR,97146,3690.0,287324.0,2113.0,260.0,0.007354067185477022,0.07046070460704607
OR,97148,1750.0,172396.0,1659.0,180.0,0.009623193113529317,0.10285714285714286
OR,97149,310.0,46837.0,1099.0,60.0,0.023464355103870873,0.1935483870967742
OR,97201,8940.0,1251642.0,23847.0,1240.0,0.019052572540710522,0.13870246085011187
OR,97202,22020.0,2259073.0,20076.0,2610.0,0.008886831014314278,0.11852861035422343
OR,97203,14860.0,1090713.0,4692.0,1310.0,0.0043017732437405625,0.08815612382234186
OR,97204,550.0,207140.0,2173.0,50.0,0.010490489523993434,0.09090909090909091
OR,97205,4400.0,482621.0,7115.0,370.0,0.014742416927568423,0.08409090909090909
OR,97206,26210.0,2026977.0,8386.0,2390.0,0.004137195439316775,0.09118657001144602
OR,97209,12040.0,1264750.0,8569.0,1170.0,0.006775252026092113,0.09717607973421927
OR,97210,7310.0,1215637.0,17414.0,1070.0,0.014324999979434651,0.146374829001368
OR,97211,17170.0,1664584.0,10631.0,2170.0,0.00638658067120674,0.12638322655794992
OR,97212,13320.0,1997171.0,24281.0,2450.0,0.012157697062494898,0.18393393393393392
OR,97213,16120.0,1572846.0,10503.0,2070.0,0.006677703983733945,0.12841191066997518
OR,97214,16230.0,1403324.0,7800.0,1280.0,0.00555823174120873,0.07886629698089957
OR,97215,9550.0,1116842.0,11782.0,1300.0,0.010549388364692588,0.13612565445026178
OR,97216,7950.0,484371.0,4231.0,620.0,0.008735039876458335,0.0779874213836478
OR,97217,19920.0,1662155.0,10894.0,2000.0,0.006554142062563359,0.10040160642570281
OR,97218,7320.0,514533.0,2236.0,680.0,0.004345688226022432,0.09289617486338798
OR,97219,20270.0,2729473.0,31022.0,3310.0,0.011365563975170299,0.16329551060680808
OR,97220,13790.0,861397.0,7165.0,1080.0,0.008317883623927179,0.07831762146482958
OR,97221,6270.0,1332654.0,20747.0,1320.0,0.015568181988723255,0.21052631578947367
OR,97222,18100.0,1314639.0,10387.0,1630.0,0.00790102834314211,0.09005524861878453
OR,97223,25060.0,2585515.0,23065.0,2890.0,0.008920853292284129,0.11532322426177175
OR,97224,18630.0,1980314.0,19523.0,2690.0,0.00985853758545362,0.14439076757917338
OR,97225,13650.0,2132999.0,32382.0,2290.0,0.015181441716569018,0.16776556776556775
OR,97227,3330.0,258351.0,781.0,200.0,0.0030230190709538574,0.06006006006006006
OR,97229,33890.0,5631248.0,55805.0,5400.0,0.009909881433032251,0.15933903806432576
OR,97230,18720.0,1175366.0,11778.0,1560.0,0.01002070844315728,0.08333333333333333
OR,97231,2180.0,353288.0,6033.0,400.0,0.017076719277190282,0.1834862385321101
OR,97232,9350.0,824749.0,5610.0,880.0,0.006802069478107885,0.09411764705882353
OR,97233,17090.0,821905.0,3661.0,750.0,0.0044542860792914024,0.04388531304856641
OR,97236,16730.0,953106.0,5575.0,1070.0,0.005849296930247003,0.0639569635385535
OR,97239,9900.0,1406539.0,18733.0,1590.0,0.013318507343202002,0.1606060606060606
OR,97266,15590.0,842451.0,3951.0,900.0,0.004689887008265169,0.05772931366260423
OR,97267,15540.0,1307186.0,12258.0,1640.0,0.009377395412741569,0.10553410553410554
OR,97301,22790.0,1173281.0,9495.0,900.0,0.008092690497843228,0.03949100482667837
OR,97302,19780.0,1848052.0,23402.0,2020.0,0.012663063593448669,0.10212335692618807
OR,97303,19170.0,1348971.0,13491.0,1460.0,0.01000095628445682,0.07616066770996348
OR,97304,15820.0,1429848.0,19439.0,1970.0,0.013595151372733325,0.12452591656131479
OR,97305,19560.0,1115457.0,7721.0,880.0,0.006921826659387139,0.044989775051124746
OR,97306,16070.0,1387524.0,16532.0,1780.0,0.011914748862001666,0.11076540136901059
OR,97317,10910.0,850622.0,12105.0,890.0,0.014230762900559826,0.08157653528872594
OR,97321,14890.0,1323896.0,17797.0,1510.0,0.01344289883797519,0.10141034251175285
OR,97322,17270.0,1040599.0,8237.0,930.0,0.00791563320741227,0.05385060799073538
OR,97324,470.0,33358.0,142.0,20.0,0.004256849931051022,0.0425531914893617
OR,97325,3530.0,292003.0,2904.0,290.0,0.009945103303733181,0.0821529745042493
OR,97327,1550.0,118642.0,931.0,110.0,0.007847136764383608,0.07096774193548387
OR,97330,19680.0,1819460.0,25787.0,1800.0,0.014172886460818044,0.09146341463414634
OR,97333,10290.0,813462.0,11931.0,810.0,0.01466694203294069,0.07871720116618076
OR,97338,10780.0,802062.0,8885.0,930.0,0.011077697235375819,0.0862708719851577
OR,97341,1310.0,100089.0,1193.0,180.0,0.011919391741350198,0.13740458015267176
OR,97348,770.0,56175.0,1042.0,50.0,0.018549176680017803,0.06493506493506493
OR,97351,5170.0,332045.0,2581.0,270.0,0.007773042810462438,0.05222437137330754
OR,97352,2810.0,213320.0,2409.0,210.0,0.011292893305831615,0.07473309608540925
OR,97355,14460.0,918768.0,6509.0,790.0,0.00708448705222646,0.05463347164591978
OR,97358,1210.0,95380.0,884.0,80.0,0.009268190396309498,0.06611570247933884
OR,97360,1070.0,64685.0,380.0,50.0,0.005874623173842467,0.04672897196261682
OR,97361,5440.0,367064.0,3149.0,320.0,0.008578885425974762,0.058823529411764705
OR,97362,2070.0,146154.0,1323.0,130.0,0.009052095734636069,0.06280193236714976
OR,97364,560.0,40025.0,230.0,50.0,0.005746408494690818,0.08928571428571429
OR,97365,5580.0,431527.0,3894.0,430.0,0.00902376908049786,0.07706093189964158
OR,97366,750.0,73562.0,1025.0,70.0,0.01393382452896876,0.09333333333333334
OR,97367,5170.0,359169.0,3121.0,470.0,0.008689502713207432,0.09090909090909091
OR,97368,1350.0,79132.0,327.0,60.0,0.004132335843906384,0.044444444444444446
OR,97370,4690.0,407460.0,4475.0,380.0,0.010982673145830266,0.08102345415778252
OR,97371,370.0,35849.0,572.0,30.0,0.01595581466707579,0.08108108108108109
OR,97374,2400.0,181250.0,1569.0,160.0,0.00865655172413793,0.06666666666666667
OR,97375,610.0,53534.0,268.0,40.0,0.005006164306795681,0.06557377049180328
OR,97376,520.0,34786.0,137.0,40.0,0.003938366009314092,0.07692307692307693
OR,97377,440.0,42492.0,610.0,30.0,0.014355643415231103,0.06818181818181818
OR,97378,3020.0,195742.0,1709.0,130.0,0.00873088044466696,0.04304635761589404
OR,97380,940.0,65213.0,182.0,40.0,0.00279085458420867,0.0425531914893617
OR,97381,7720.0,682083.0,8397.0,820.0,0.012310818478103105,0.10621761658031088
OR,97383,4790.0,362550.0,4717.0,360.0,0.013010619224934492,0.07515657620041753
OR,97385,1880.0,225769.0,2109.0,220.0,0.00934140648184649,0.11702127659574468
OR,97386,6070.0,360415.0,2534.0,290.0,0.007030783957382462,0.047775947281713346
OR,97389,840.0,60641.0,780.0,70.0,0.012862584719908973,0.08333333333333333
OR,97391,2400.0,146529.0,780.0,100.0,0.005323178346948385,0.041666666666666664
OR,97392,3140.0,313733.0,4667.0,390.0,0.014875706412777745,0.12420382165605096
OR,97394,2610.0,176569.0,1297.0,210.0,0.007345570286969966,0.08045977011494253
OR,97396,1560.0,98050.0,355.0,70.0,0.003620601733809281,0.04487179487179487
OR,97401,20520.0,1778116.0,24235.0,1570.0,0.013629594469652149,0.07651072124756335
OR,97402,25120.0,1467102.0,11891.0,1150.0,0.008105094260658087,0.04578025477707006
OR,97403,4240.0,418697.0,7098.0,360.0,0.016952593402866513,0.08490566037735849
OR,97404,16930.0,1167391.0,9374.0,1310.0,0.008029871739631366,0.07737743650324867
OR,97405,22670.0,2470798.0,35336.0,2610.0,0.014301452405255306,0.11513012792236436
OR,97408,7850.0,1072873.0,16496.0,1050.0,0.015375538390844023,0.1337579617834395
OR,97411,3690.0,250976.0,2870.0,260.0,0.011435356368736454,0.07046070460704607
OR,97415,6890.0,488847.0,3710.0,510.0,0.007589286627513312,0.07402031930333818
OR,97417,930.0,50146.0,181.0,20.0,0.0036094603757029476,0.021505376344086023
OR,97419,570.0,42284.0,258.0,50.0,0.006101598713461357,0.08771929824561403
OR,97420,11790.0,725133.0,5260.0,620.0,0.007253841709038204,0.05258693808312129
OR,97423,2990.0,191093.0,1847.0,180.0,0.00966545085377277,0.06020066889632107
OR,97424,8060.0,504899.0,2756.0,420.0,0.00545851744606347,0.052109181141439205
OR,97426,4800.0,369782.0,5686.0,390.0,0.015376627310144896,0.08125
OR,97431,1040.0,76722.0,535.0,80.0,0.006973228018039154,0.07692307692307693
OR,97435,1000.0,58207.0,221.0,30.0,0.003796794200010308,0.03
OR,97437,1260.0,93938.0,597.0,100.0,0.006355255594115267,0.07936507936507936
OR,97438,510.0,40170.0,297.0,40.0,0.007393577296489918,0.0784313725490196
OR,97439,7600.0,512701.0,5151.0,590.0,0.010046791404736874,0.07763157894736843
OR,97443,990.0,70689.0,379.0,60.0,0.005361513106706843,0.06060606060606061
OR,97444,2320.0,152601.0,1529.0,180.0,0.010019593580644949,0.07758620689655173
OR,97446,2360.0,172708.0,3041.0,160.0,0.017607754128355375,0.06779661016949153
OR,97448,6290.0,481594.0,4149.0,460.0,0.00861514055407667,0.07313195548489666
OR,97449,930.0,53177.0,91.0,30.0,0.0017112661488989601,0.03225806451612903
OR,97452,820.0,57493.0,280.0,60.0,0.004870158106204233,0.07317073170731707
OR,97454,830.0,56709.0,254.0,60.0,0.004479006859581371,0.07228915662650602
OR,97455,1260.0,134404.0,1646.0,150.0,0.012246659325615309,0.11904761904761904
OR,97456,1580.0,124664.0,1070.0,110.0,0.008583071295642687,0.06962025316455696
OR,97457,4290.0,233744.0,963.0,140.0,0.004119891847491272,0.03263403263403263
OR,97458,1900.0,113765.0,1009.0,80.0,0.008869160110754625,0.042105263157894736
OR,97459,6610.0,495334.0,4297.0,380.0,0.008674954677046195,0.057488653555219364
OR,97462,1720.0,109765.0,790.0,90.0,0.007197194005375119,0.05232558139534884
OR,97463,1530.0,76535.0,159.0,40.0,0.002077480891095577,0.026143790849673203
OR,97465,930.0,52980.0,172.0,40.0,0.0032465081162702907,0.043010752688172046
OR,97467,2430.0,125584.0,594.0,100.0,0.004729901898330997,0.0411522633744856
OR,97469,1040.0,56457.0,173.0,20.0,0.00306427900880316,0.019230769230769232
OR,97470,9260.0,571738.0,5918.0,450.0,0.010350894990362718,0.04859611231101512
OR,97471,13520.0,1162695.0,10578.0,960.0,0.009097828751306233,0.07100591715976332
OR,97477,17460.0,1058134.0,7373.0,930.0,0.0069679265575059495,0.05326460481099656
OR,97478,17530.0,1205749.0,10111.0,1140.0,0.008385659038489769,0.06503137478608101
OR,97479,4540.0,274108.0,1847.0,200.0,0.006738219971689991,0.04405286343612335
OR,97486,360.0,29052.0,189.0,20.0,0.006505576208178439,0.05555555555555555
OR,97487,4220.0,288801.0,1545.0,300.0,0.005349704467782314,0.07109004739336493
OR,97488,390.0,28384.0,67.0,20.0,0.0023604847801578354,0.05128205128205128
OR,97489,640.0,65854.0,510.0,60.0,0.007744404288274061,0.09375
OR,97495,970.0,87741.0,859.0,100.0,0.00979017790998507,0.10309278350515463
OR,97496,3310.0,171274.0,803.0,100.0,0.004688394035288485,0.030211480362537766
OR,97498,990.0,70179.0,516.0,110.0,0.00735262685418715,0.1111111111111111
OR,97501,21360.0,1188005.0,7916.0,980.0,0.006663271619227192,0.04588014981273408
OR,97502,14040.0,1051730.0,11848.0,1030.0,0.01126524868549913,0.07336182336182336
OR,97503,5610.0,291701.0,1493.0,180.0,0.005118254651166777,0.03208556149732621
OR,97504,23760.0,2058794.0,28595.0,2720.0,0.01388919921080011,0.11447811447811448
OR,97520,12910.0,1250490.0,17547.0,1550.0,0.014032099417028526,0.12006196746707978
OR,97523,2450.0,109346.0,386.0,70.0,0.0035300788323304006,0.02857142857142857
OR,97524,7400.0,550527.0,5795.0,580.0,0.010526277548603429,0.07837837837837838
OR,97525,2410.0,167615.0,1046.0,150.0,0.006240491602780181,0.06224066390041494
OR,97526,15580.0,1030812.0,8861.0,920.0,0.008596135861825435,0.059050064184852376
OR,97527,15660.0,1031890.0,9892.0,970.0,0.009586293112637975,0.06194125159642401
OR,97530,3770.0,364448.0,5169.0,510.0,0.014183093335674773,0.13527851458885942
OR,97532,1580.0,107684.0,636.0,100.0,0.005906169904535493,0.06329113924050633
OR,97535,2220.0,132423.0,807.0,110.0,0.006094107519086563,0.04954954954954955
OR,97537,3330.0,225632.0,2565.0,230.0,0.011368068359098,0.06906906906906907
OR,97539,1640.0,104946.0,722.0,90.0,0.006879728622339108,0.054878048780487805
OR,97540,3810.0,242623.0,1373.0,260.0,0.005658985339394864,0.06824146981627296
OR,97541,570.0,33946.0,86.0,30.0,0.0025334354563129676,0.05263157894736842
OR,97544,910.0,51010.0,535.0,50.0,0.010488139580474417,0.054945054945054944
OR,97601,9700.0,630134.0,5144.0,490.0,0.008163343034973514,0.050515463917525774
OR,97603,13390.0,818424.0,5128.0,580.0,0.006265700908086762,0.043315907393577296
OR,97624,1450.0,77422.0,313.0,50.0,0.004042778538399938,0.034482758620689655
OR,97630,2100.0,130192.0,648.0,50.0,0.004977264348039818,0.023809523809523808
OR,97701,21630.0,1871973.0,12697.0,1860.0,0.006782683297248411,0.08599167822468794
OR,97702,26470.0,3117735.0,47242.0,3380.0,0.015152666920055746,0.12769172648281074
OR,97707,3850.0,508459.0,7542.0,580.0,0.014833054385899354,0.15064935064935064
OR,97720,1810.0,95120.0,499.0,60.0,0.005246005046257359,0.03314917127071823
OR,97734,1430.0,97233.0,585.0,70.0,0.006016475887815865,0.04895104895104895
OR,97738,900.0,66987.0,186.0,30.0,0.002776658157552958,0.03333333333333333
OR,97739,6730.0,414182.0,2408.0,400.0,0.005813869265202254,0.05943536404160475
OR,97741,5920.0,353281.0,2378.0,270.0,0.006731185656743499,0.04560810810810811
OR,97753,1540.0,262076.0,3627.0,280.0,0.013839496939818985,0.18181818181818182
OR,97754,10400.0,712844.0,4375.0,610.0,0.006137387703340423,0.058653846153846154
OR,97756,22290.0,1727603.0,13134.0,1980.0,0.00760244107008381,0.08882907133243607
OR,97759,4860.0,615408.0,8871.0,770.0,0.01441482723656501,0.15843621399176955
OR,97760,4050.0,325257.0,1853.0,320.0,0.0056970334228010466,0.07901234567901234
OR,97801,9360.0,638834.0,6332.0,440.0,0.009911808075337255,0.04700854700854701
OR,97813,660.0,44241.0,236.0,20.0,0.005334418299767185,0.030303030303030304
OR,97814,5590.0,353044.0,2769.0,290.0,0.007843215010027079,0.0518783542039356
OR,97818,2150.0,126758.0,505.0,60.0,0.003983969453604506,0.027906976744186046
OR,97820,490.0,30844.0,167.0,20.0,0.005414343146154844,0.04081632653061224
OR,97824,830.0,64628.0,670.0,60.0,0.010367023581110354,0.07228915662650602
OR,97826,500.0,39692.0,397.0,30.0,0.01000201551950015,0.06
OR,97827,1080.0,61297.0,142.0,20.0,0.0023165897189095716,0.018518518518518517
OR,97828,1610.0,114550.0,1272.0,90.0,0.011104321257092972,0.055900621118012424
OR,97836,830.0,67805.0,392.0,40.0,0.0057812845660349535,0.04819277108433735
OR,97838,12000.0,796534.0,7222.0,670.0,0.009066781832288389,0.05583333333333333
OR,97844,1660.0,98304.0,219.0,40.0,0.002227783203125,0.024096385542168676
OR,97845,1120.0,70652.0,632.0,60.0,0.008945252788314555,0.05357142857142857
OR,97846,1080.0,77612.0,1026.0,80.0,0.013219605215688296,0.07407407407407407
OR,97850,7730.0,502568.0,4950.0,400.0,0.00984941341271231,0.0517464424320828
OR,97862,4570.0,256907.0,3285.0,170.0,0.012786728271319972,0.037199124726477024
OR,97868,880.0,57654.0,141.0,20.0,0.0024456238942657926,0.022727272727272728
OR,97875,1350.0,78665.0,318.0,30.0,0.0040424585266637,0.022222222222222223
OR,97876,380.0,28492.0,170.0,30.0,0.0059665871121718375,0.07894736842105263
OR,97882,2940.0,166835.0,423.0,80.0,0.0025354392064015343,0.027210884353741496
OR,97883,1100.0,70554.0,380.0,40.0,0.005385945516909034,0.03636363636363636
OR,97913,2200.0,113594.0,1106.0,70.0,0.009736429741007448,0.031818181818181815
OR,97914,6750.0,379326.0,2612.0,210.0,0.006885897618407385,0.03111111111111111
OR,97918,1840.0,110898.0,700.0,50.0,0.006312106620498115,0.02717391304347826
PA,15001,15860.0,1099220.0,5379.0,420.0,0.004893469915030658,0.02648171500630517
PA,15003,5660.0,298878.0,749.0,80.0,0.002506039253474662,0.014134275618374558
PA,15005,5100.0,557054.0,5527.0,250.0,0.009921838816344555,0.049019607843137254
PA,15009,7800.0,706159.0,6506.0,370.0,0.00921322251787487,0.047435897435897434
PA,15010,13210.0,924048.0,7215.0,410.0,0.007808035946184614,0.031037093111279335
PA,15012,7970.0,656503.0,2462.0,210.0,0.003750173266534959,0.026348808030112924
PA,15015,650.0,122378.0,1287.0,100.0,0.010516596120217686,0.15384615384615385
PA,15017,8660.0,945945.0,8175.0,550.0,0.008642151499294357,0.06351039260969978
PA,15021,3460.0,254902.0,594.0,60.0,0.0023303073337988716,0.017341040462427744
PA,15022,4850.0,286857.0,785.0,80.0,0.0027365551476868266,0.016494845360824743
PA,15024,4520.0,402501.0,1658.0,150.0,0.004119244424237455,0.033185840707964605
PA,15025,7790.0,730315.0,3090.0,290.0,0.004231050984849004,0.037227214377406934
PA,15026,2070.0,227529.0,1023.0,110.0,0.004496130163627494,0.05314009661835749
PA,15037,5400.0,410002.0,914.0,110.0,0.0022292574182564964,0.020370370370370372
PA,15042,4130.0,304908.0,1325.0,140.0,0.00434557309089955,0.03389830508474576
PA,15043,1000.0,82526.0,67.0,20.0,0.0008118653515255799,0.02
PA,15044,15090.0,2366710.0,22484.0,1430.0,0.009500107744506086,0.09476474486414845
PA,15046,1290.0,95598.0,90.0,30.0,0.0009414422895876483,0.023255813953488372
PA,15050,1190.0,103649.0,196.0,30.0,0.0018909975011818735,0.025210084033613446
PA,15055,800.0,58724.0,151.0,40.0,0.002571350725427423,0.05
PA,15057,8430.0,993672.0,4814.0,510.0,0.004844656989429107,0.060498220640569395
PA,15061,6330.0,444265.0,1490.0,140.0,0.003353854118600385,0.022116903633491312
PA,15062,3270.0,169189.0,313.0,30.0,0.001850002068692409,0.009174311926605505
PA,15063,5520.0,382952.0,1140.0,120.0,0.0029768743863460693,0.021739130434782608
PA,15065,5650.0,369359.0,1094.0,130.0,0.0029618880276370686,0.023008849557522124
PA,15066,5760.0,334045.0,1040.0,70.0,0.003113352991363439,0.012152777777777778
PA,15068,18540.0,1238115.0,4991.0,420.0,0.004031127964688256,0.022653721682847898
PA,15071,6250.0,580645.0,2336.0,270.0,0.004023112228642285,0.0432
PA,15074,4250.0,252263.0,572.0,60.0,0.0022674748179479353,0.01411764705882353
PA,15084,4640.0,282926.0,972.0,100.0,0.0034355273110283253,0.021551724137931036
PA,15085,4200.0,323337.0,1624.0,140.0,0.005022623454785565,0.03333333333333333
PA,15086,300.0,48093.0,280.0,30.0,0.005822053105441541,0.1
PA,15089,3050.0,203678.0,418.0,40.0,0.002052258957766671,0.013114754098360656
PA,15090,12210.0,2276763.0,25308.0,1460.0,0.01111578148450234,0.11957411957411958
PA,15101,13040.0,1549377.0,13173.0,870.0,0.008502126983942579,0.06671779141104295
PA,15102,15750.0,1424840.0,6439.0,660.0,0.004519103899385194,0.0419047619047619
PA,15106,9890.0,742936.0,3190.0,380.0,0.004293774968503344,0.03842264914054601
PA,15108,21040.0,2111693.0,13035.0,1090.0,0.00617277227324237,0.05180608365019011
PA,15116,7560.0,726562.0,3676.0,340.0,0.005059444341983203,0.04497354497354497
PA,15120,8930.0,512948.0,1580.0,160.0,0.003080234253764514,0.01791713325867861
PA,15122,10000.0,589778.0,1081.0,140.0,0.0018328930546748098,0.014
PA,15126,4120.0,343275.0,1497.0,200.0,0.00436093511033428,0.04854368932038835
PA,15129,6140.0,491994.0,1633.0,210.0,0.003319146168449209,0.03420195439739414
PA,15131,4350.0,281710.0,1112.0,90.0,0.003947321713819176,0.020689655172413793
PA,15132,7660.0,321717.0,809.0,70.0,0.0025146324253925035,0.009138381201044387
PA,15133,3170.0,175609.0,114.0,20.0,0.000649169461701849,0.006309148264984227
PA,15135,2500.0,182808.0,431.0,60.0,0.002357664872434467,0.024
PA,15136,11120.0,832133.0,3124.0,390.0,0.0037542075605702455,0.03507194244604316
PA,15137,4940.0,261664.0,727.0,70.0,0.002778372263666381,0.01417004048582996
PA,15139,3590.0,413544.0,3579.0,300.0,0.008654459984910916,0.08356545961002786
PA,15142,1110.0,339297.0,5450.0,170.0,0.016062623601151793,0.15315315315315314
PA,15143,10970.0,3139031.0,56576.0,1730.0,0.01802339639207131,0.1577028258887876
PA,15144,2060.0,121348.0,125.0,30.0,0.0010300952632099417,0.014563106796116505
PA,15145,3280.0,154028.0,259.0,40.0,0.0016815124522814033,0.012195121951219513
PA,15146,14690.0,1109117.0,5896.0,570.0,0.005315940518448459,0.03880190605854323
PA,15147,8380.0,520336.0,3918.0,380.0,0.00752975000768734,0.045346062052505964
PA,15201,7740.0,742747.0,4421.0,420.0,0.0059522286862148215,0.05426356589147287
PA,15202,10320.0,740778.0,4528.0,300.0,0.006112492541625156,0.029069767441860465
PA,15203,5390.0,417035.0,1173.0,240.0,0.0028127135612118887,0.04452690166975881
PA,15204,3690.0,174152.0,472.0,60.0,0.002710276080665166,0.016260162601626018
PA,15205,12300.0,894423.0,4868.0,400.0,0.005442614959588472,0.032520325203252036
PA,15206,13730.0,1267609.0,12196.0,720.0,0.009621263339089577,0.05243991260014567
